game_id,date,league_name,series_name,tournament_name
34301,2024-06-20 08:00:56.872618,LCK,LCK Summer 2024,Regular Season
34302,2024-06-20 08:56:21.726837,LCK,LCK Summer 2024,Regular Season
34307,2024-06-21 10:30:48.529855,LCK,LCK Summer 2024,Regular Season
34308,2024-06-21 11:29:43.348574,LCK,LCK Summer 2024,Regular Season
34309,2024-06-21 12:30:32.205311,LCK,LCK Summer 2024,Regular Season
34313,2024-06-22 09:15:50.641915,LCK,LCK Summer 2024,Regular Season
34314,2024-06-22 10:24:35.287663,LCK,LCK Summer 2024,Regular Season
34968,2024-06-22 11:10:09.096583,LPL,LPL Placements Summer 2024,Group B
34969,2024-06-22 12:05:52.346598,LPL,LPL Placements Summer 2024,Group B
33705,2024-06-22 17:28:57.008831,LEC,LEC Summer 2024,Regular Season
34315,2024-06-23 06:00:55.044777,LCK,LCK Summer 2024,Regular Season
34316,2024-06-23 06:46:14.911266,LCK,LCK Summer 2024,Regular Season
34317,2024-06-23 08:31:28.239582,LCK,LCK Summer 2024,Regular Season
34318,2024-06-23 09:17:58.497645,LCK,LCK Summer 2024,Regular Season
33709,2024-06-23 16:49:49.070571,LEC,LEC Summer 2024,Regular Season
34319,2024-06-26 08:00:11.642541,LCK,LCK Summer 2024,Regular Season
34320,2024-06-26 08:56:53.332746,LCK,LCK Summer 2024,Regular Season
34321,2024-06-26 10:30:59.483918,LCK,LCK Summer 2024,Regular Season
34322,2024-06-26 11:26:18.632699,LCK,LCK Summer 2024,Regular Season
34323,2024-06-27 08:01:32.354740,LCK,LCK Summer 2024,Regular Season
34324,2024-06-27 08:51:20.611974,LCK,LCK Summer 2024,Regular Season
34325,2024-06-27 10:31:11.998000,LCK,LCK Summer 2024,Regular Season
34991,2024-06-27 11:10:56.104000,LPL,LPL Placements Summer 2024,Group B
34326,2024-06-27 11:23:33.239000,LCK,LCK Summer 2024,Regular Season
34992,2024-06-27 12:05:22.429000,LPL,LPL Placements Summer 2024,Group B
34327,2024-06-27 12:21:35.530969,LCK,LCK Summer 2024,Regular Season
34993,2024-06-27 12:53:04.508000,LPL,LPL Placements Summer 2024,Group B
34330,2024-06-28 10:48:26.005157,LCK,LCK Summer 2024,Regular Season
34331,2024-06-28 11:30:49.336549,LCK,LCK Summer 2024,Regular Season
34332,2024-06-29 06:02:06.905875,LCK,LCK Summer 2024,Regular Season
34333,2024-06-29 06:59:27.303920,LCK,LCK Summer 2024,Regular Season
34334,2024-06-29 08:32:48.542379,LCK,LCK Summer 2024,Regular Season
33714,2024-06-29 16:46:12.145960,LEC,LEC Summer 2024,Regular Season
34339,2024-06-30 08:46:34.024264,LCK,LCK Summer 2024,Regular Season
34340,2024-06-30 09:57:11.425740,LCK,LCK Summer 2024,Regular Season
34341,2024-06-30 10:47:53.878358,LCK,LCK Summer 2024,Regular Season
33720,2024-06-30 17:45:59.999313,LEC,LEC Summer 2024,Regular Season
35945,2024-07-04 15:05:15.323000,Esports World Cup,Esports World Cup 2024,Playoffs
35946,2024-07-04 16:13:25.257328,Esports World Cup,Esports World Cup 2024,Playoffs
35947,2024-07-04 17:32:01.708955,Esports World Cup,Esports World Cup 2024,Playoffs
35950,2024-07-05 15:06:26.781174,Esports World Cup,Esports World Cup 2024,Playoffs
35951,2024-07-05 16:01:59.309337,Esports World Cup,Esports World Cup 2024,Playoffs
35952,2024-07-05 17:22:39.831894,Esports World Cup,Esports World Cup 2024,Playoffs
35953,2024-07-05 18:23:23.644733,Esports World Cup,Esports World Cup 2024,Playoffs
35954,2024-07-05 19:24:23.577590,Esports World Cup,Esports World Cup 2024,Playoffs
35955,2024-07-06 15:14:17.213500,Esports World Cup,Esports World Cup 2024,Playoffs
35956,2024-07-06 16:17:45.057504,Esports World Cup,Esports World Cup 2024,Playoffs
35957,2024-07-06 17:11:33.731067,Esports World Cup,Esports World Cup 2024,Playoffs
35958,2024-07-06 18:28:17.452147,Esports World Cup,Esports World Cup 2024,Playoffs
35959,2024-07-06 19:20:40.559336,Esports World Cup,Esports World Cup 2024,Playoffs
35960,2024-07-07 16:08:18.140988,Esports World Cup,Esports World Cup 2024,Playoffs
35961,2024-07-07 16:55:20.216112,Esports World Cup,Esports World Cup 2024,Playoffs
35962,2024-07-07 18:15:33.627699,Esports World Cup,Esports World Cup 2024,Playoffs
35963,2024-07-07 19:37:40.174851,Esports World Cup,Esports World Cup 2024,Playoffs
34342,2024-07-10 08:02:01.465267,LCK,LCK Summer 2024,Regular Season
34343,2024-07-10 08:47:01.434525,LCK,LCK Summer 2024,Regular Season
34344,2024-07-10 09:40:43.481927,LCK,LCK Summer 2024,Regular Season
34345,2024-07-10 11:11:34.307703,LCK,LCK Summer 2024,Regular Season
34346,2024-07-10 12:04:16.383015,LCK,LCK Summer 2024,Regular Season
34347,2024-07-11 08:01:20.081398,LCK,LCK Summer 2024,Regular Season
34348,2024-07-11 08:56:23.721697,LCK,LCK Summer 2024,Regular Season
34349,2024-07-11 10:31:13.388861,LCK,LCK Summer 2024,Regular Season
34350,2024-07-11 11:18:26.400791,LCK,LCK Summer 2024,Regular Season
34351,2024-07-12 08:01:07.439831,LCK,LCK Summer 2024,Regular Season
34352,2024-07-12 09:00:48.815374,LCK,LCK Summer 2024,Regular Season
34353,2024-07-12 10:35:28.871466,LCK,LCK Summer 2024,Regular Season
34354,2024-07-12 11:40:09.677345,LCK,LCK Summer 2024,Regular Season
36153,2024-07-12 12:25:39.391000,LPL,LPL Summer 2024,Group Ascend
34355,2024-07-12 12:34:11.308769,LCK,LCK Summer 2024,Regular Season
36154,2024-07-12 13:28:06.548000,LPL,LPL Summer 2024,Group Ascend
36155,2024-07-12 14:15:27.378000,LPL,LPL Summer 2024,Group Ascend
34356,2024-07-13 06:01:26.321026,LCK,LCK Summer 2024,Regular Season
34357,2024-07-13 06:54:40.763200,LCK,LCK Summer 2024,Regular Season
36084,2024-07-13 17:43:13.673759,LEC,LEC Summer 2024,Playoffs
36085,2024-07-13 18:48:40.142663,LEC,LEC Summer 2024,Playoffs
36088,2024-07-14 16:44:57.996000,LEC,LEC Summer 2024,Playoffs
36089,2024-07-14 17:34:16.338000,LEC,LEC Summer 2024,Playoffs
36172,2024-07-15 12:29:25.725426,LPL,LPL Summer 2024,Group Ascend
36173,2024-07-15 13:16:40.033437,LPL,LPL Summer 2024,Group Ascend
34364,2024-07-17 08:00:57.755721,LCK,LCK Summer 2024,Regular Season
34365,2024-07-17 08:52:54.451943,LCK,LCK Summer 2024,Regular Season
34368,2024-07-18 08:00:49.765359,LCK,LCK Summer 2024,Regular Season
34369,2024-07-18 08:52:47.639984,LCK,LCK Summer 2024,Regular Season
34370,2024-07-18 09:39:24.945281,LCK,LCK Summer 2024,Regular Season
36189,2024-07-18 11:10:25.221161,LPL,LPL Summer 2024,Group Ascend
34371,2024-07-18 11:16:49.261478,LCK,LCK Summer 2024,Regular Season
36190,2024-07-18 12:03:43.539063,LPL,LPL Summer 2024,Group Ascend
34372,2024-07-18 12:07:28.310694,LCK,LCK Summer 2024,Regular Season
36191,2024-07-18 12:54:24.640323,LPL,LPL Summer 2024,Group Ascend
34373,2024-07-19 08:01:27.773238,LCK,LCK Summer 2024,Regular Season
34374,2024-07-19 08:56:53.888348,LCK,LCK Summer 2024,Regular Season
34378,2024-07-20 06:02:41.314536,LCK,LCK Summer 2024,Regular Season
34379,2024-07-20 06:52:58.515937,LCK,LCK Summer 2024,Regular Season
34380,2024-07-20 08:32:20.349803,LCK,LCK Summer 2024,Regular Season
34381,2024-07-20 09:24:39.031790,LCK,LCK Summer 2024,Regular Season
34382,2024-07-20 10:21:12.183359,LCK,LCK Summer 2024,Regular Season
36203,2024-07-20 11:13:12.191000,LPL,LPL Summer 2024,Group Ascend
36204,2024-07-20 12:12:14.716000,LPL,LPL Summer 2024,Group Ascend
36205,2024-07-20 12:58:13.356000,LPL,LPL Summer 2024,Group Ascend
34383,2024-07-21 06:01:26.900619,LCK,LCK Summer 2024,Regular Season
34384,2024-07-21 06:50:11.973503,LCK,LCK Summer 2024,Regular Season
34385,2024-07-21 07:32:28.068746,LCK,LCK Summer 2024,Regular Season
36101,2024-07-22 15:02:22.899649,LEC,LEC Summer 2024,Playoffs
36102,2024-07-22 15:48:40.063112,LEC,LEC Summer 2024,Playoffs
36103,2024-07-22 16:43:07.897688,LEC,LEC Summer 2024,Playoffs
36104,2024-07-22 17:51:05.173571,LEC,LEC Summer 2024,Playoffs
36105,2024-07-22 18:40:44.699482,LEC,LEC Summer 2024,Playoffs
36215,2024-07-23 09:11:44.165000,LPL,LPL Summer 2024,Group Ascend
36216,2024-07-23 10:02:34.005000,LPL,LPL Summer 2024,Group Ascend
36217,2024-07-23 10:46:31.190000,LPL,LPL Summer 2024,Group Ascend
34390,2024-07-24 10:37:20.779999,LCK,LCK Summer 2024,Regular Season
34391,2024-07-24 11:30:16.224370,LCK,LCK Summer 2024,Regular Season
34394,2024-07-25 10:30:32.832465,LCK,LCK Summer 2024,Regular Season
34395,2024-07-25 11:24:50.165913,LCK,LCK Summer 2024,Regular Season
34398,2024-07-26 10:31:04.386602,LCK,LCK Summer 2024,Regular Season
36238,2024-07-26 11:16:14.343000,LPL,LPL Summer 2024,Group Ascend
34399,2024-07-26 11:25:10.857238,LCK,LCK Summer 2024,Regular Season
36239,2024-07-26 12:05:59.877000,LPL,LPL Summer 2024,Group Ascend
34400,2024-07-26 12:21:43.966518,LCK,LCK Summer 2024,Regular Season
36240,2024-07-26 13:01:35.131000,LPL,LPL Summer 2024,Group Ascend
34401,2024-07-27 06:01:22.484338,LCK,LCK Summer 2024,Regular Season
34402,2024-07-27 06:49:50.929024,LCK,LCK Summer 2024,Regular Season
34403,2024-07-27 07:41:16.477523,LCK,LCK Summer 2024,Regular Season
34404,2024-07-27 09:35:47.356926,LCK,LCK Summer 2024,Regular Season
34405,2024-07-27 10:20:59.570399,LCK,LCK Summer 2024,Regular Season
36111,2024-07-27 15:03:06.882850,LEC,LEC Summer 2024,Playoffs
36112,2024-07-27 15:55:29.923272,LEC,LEC Summer 2024,Playoffs
36113,2024-07-27 16:48:03.750031,LEC,LEC Summer 2024,Playoffs
36114,2024-07-27 17:40:37.975965,LEC,LEC Summer 2024,Playoffs
34406,2024-07-28 06:01:15.184663,LCK,LCK Summer 2024,Regular Season
34407,2024-07-28 07:10:53.582375,LCK,LCK Summer 2024,Regular Season
34408,2024-07-28 08:40:54.663173,LCK,LCK Summer 2024,Regular Season
34409,2024-07-28 09:30:39.839276,LCK,LCK Summer 2024,Regular Season
34410,2024-07-28 10:23:36.383516,LCK,LCK Summer 2024,Regular Season
36115,2024-07-28 15:06:35.877941,LEC,LEC Summer 2024,Playoffs
36116,2024-07-28 16:01:24.729964,LEC,LEC Summer 2024,Playoffs
36117,2024-07-28 16:55:18.393145,LEC,LEC Summer 2024,Playoffs
36262,2024-07-30 11:09:54.921000,LPL,LPL Summer 2024,Group Ascend
36263,2024-07-30 11:53:44.506000,LPL,LPL Summer 2024,Group Ascend
36264,2024-07-30 12:51:41.509186,LPL,LPL Summer 2024,Group Ascend
34411,2024-07-31 08:00:10.039066,LCK,LCK Summer 2024,Regular Season
34412,2024-07-31 09:08:52.853699,LCK,LCK Summer 2024,Regular Season
36265,2024-07-31 09:11:53.847181,LPL,LPL Summer 2024,Group Ascend
34413,2024-07-31 09:59:28.494962,LCK,LCK Summer 2024,Regular Season
36266,2024-07-31 10:09:19.663666,LPL,LPL Summer 2024,Group Ascend
34414,2024-07-31 11:42:50.783766,LCK,LCK Summer 2024,Regular Season
34415,2024-07-31 12:35:17.194773,LCK,LCK Summer 2024,Regular Season
34416,2024-07-31 13:32:33.371815,LCK,LCK Summer 2024,Regular Season
34419,2024-08-01 10:42:37.071302,LCK,LCK Summer 2024,Regular Season
34420,2024-08-01 11:33:53.187452,LCK,LCK Summer 2024,Regular Season
34423,2024-08-02 10:30:42.929820,LCK,LCK Summer 2024,Regular Season
34424,2024-08-02 11:18:49.534581,LCK,LCK Summer 2024,Regular Season
34425,2024-08-02 12:13:53.002687,LCK,LCK Summer 2024,Regular Season
34426,2024-08-03 06:01:27.082257,LCK,LCK Summer 2024,Regular Season
34427,2024-08-03 07:08:02.622622,LCK,LCK Summer 2024,Regular Season
34430,2024-08-04 06:00:59.605496,LCK,LCK Summer 2024,Regular Season
34431,2024-08-04 06:55:17.139039,LCK,LCK Summer 2024,Regular Season
34434,2024-08-07 08:00:11.231835,LCK,LCK Summer 2024,Regular Season
34435,2024-08-07 08:50:25.925658,LCK,LCK Summer 2024,Regular Season
34436,2024-08-07 10:31:30.062502,LCK,LCK Summer 2024,Regular Season
34437,2024-08-07 11:28:05.467786,LCK,LCK Summer 2024,Regular Season
34440,2024-08-08 10:30:33.266284,LCK,LCK Summer 2024,Regular Season
34441,2024-08-08 11:21:12.586192,LCK,LCK Summer 2024,Regular Season
34442,2024-08-08 12:35:04.639231,LCK,LCK Summer 2024,Regular Season
34443,2024-08-09 08:00:56.666094,LCK,LCK Summer 2024,Regular Season
34444,2024-08-09 08:52:31.101447,LCK,LCK Summer 2024,Regular Season
34445,2024-08-09 09:45:12.512528,LCK,LCK Summer 2024,Regular Season
34446,2024-08-09 11:36:18.891000,LCK,LCK Summer 2024,Regular Season
34447,2024-08-09 12:34:01.021000,LCK,LCK Summer 2024,Regular Season
34453,2024-08-11 06:01:22.968746,LCK,LCK Summer 2024,Regular Season
34454,2024-08-11 07:03:51.757332,LCK,LCK Summer 2024,Regular Season
34455,2024-08-11 08:10:27.180415,LCK,LCK Summer 2024,Regular Season
34456,2024-08-11 09:50:22.595147,LCK,LCK Summer 2024,Regular Season
34457,2024-08-11 10:44:17.899007,LCK,LCK Summer 2024,Regular Season
36826,2024-08-11 15:01:56.516732,LEC,LEC Season Finals 2024,Playoffs
36827,2024-08-11 15:47:56.579245,LEC,LEC Season Finals 2024,Playoffs
36828,2024-08-11 16:41:08.231693,LEC,LEC Season Finals 2024,Playoffs
36829,2024-08-11 17:50:18.225074,LEC,LEC Season Finals 2024,Playoffs
36830,2024-08-11 18:38:58.779580,LEC,LEC Season Finals 2024,Playoffs
34458,2024-08-14 08:00:52.854287,LCK,LCK Summer 2024,Regular Season
34459,2024-08-14 08:52:55.282338,LCK,LCK Summer 2024,Regular Season
34460,2024-08-14 10:36:24.019763,LCK,LCK Summer 2024,Regular Season
34461,2024-08-14 11:32:30.583246,LCK,LCK Summer 2024,Regular Season
34462,2024-08-14 12:23:32.674747,LCK,LCK Summer 2024,Regular Season
34465,2024-08-15 10:31:56.226116,LCK,LCK Summer 2024,Regular Season
34466,2024-08-15 11:39:00.341412,LCK,LCK Summer 2024,Regular Season
34470,2024-08-16 11:59:12.213053,LCK,LCK Summer 2024,Regular Season
34471,2024-08-16 12:52:55.839382,LCK,LCK Summer 2024,Regular Season
34472,2024-08-17 06:00:57.393000,LCK,LCK Summer 2024,Regular Season
34473,2024-08-17 07:08:32.643000,LCK,LCK Summer 2024,Regular Season
34474,2024-08-17 09:02:53.125793,LCK,LCK Summer 2024,Regular Season
34475,2024-08-17 09:55:00.619696,LCK,LCK Summer 2024,Regular Season
37028,2024-08-17 10:14:03.957000,LPL,LPL Summer 2024,Playoffs
37029,2024-08-17 11:14:41.316686,LPL,LPL Summer 2024,Playoffs
37030,2024-08-17 12:09:16.005189,LPL,LPL Summer 2024,Playoffs
34478,2024-08-18 08:52:40.460488,LCK,LCK Summer 2024,Regular Season
34479,2024-08-18 09:40:44.691302,LCK,LCK Summer 2024,Regular Season
36837,2024-08-18 15:03:40.247345,LEC,LEC Season Finals 2024,Playoffs
36838,2024-08-18 15:48:16.800651,LEC,LEC Season Finals 2024,Playoffs
36839,2024-08-18 16:38:18.019922,LEC,LEC Season Finals 2024,Playoffs
37034,2024-08-21 10:12:35.160117,LPL,LPL Summer 2024,Playoffs
37035,2024-08-21 11:01:17.633260,LPL,LPL Summer 2024,Playoffs
37036,2024-08-21 11:54:07.830892,LPL,LPL Summer 2024,Playoffs
37037,2024-08-21 12:39:54.969848,LPL,LPL Summer 2024,Playoffs
36325,2024-08-23 08:04:36.881971,LCK,LCK Summer 2024,Playoffs
36326,2024-08-23 08:58:33.142918,LCK,LCK Summer 2024,Playoffs
36327,2024-08-23 09:51:44.755326,LCK,LCK Summer 2024,Playoffs
36328,2024-08-23 11:03:45.246421,LCK,LCK Summer 2024,Playoffs
37189,2024-08-23 15:03:18.663000,LEC,LEC Season Finals 2024,Playoffs
37190,2024-08-23 15:55:17.300000,LEC,LEC Season Finals 2024,Playoffs
37191,2024-08-23 16:57:39.197119,LEC,LEC Season Finals 2024,Playoffs
37192,2024-08-23 17:45:15.546316,LEC,LEC Season Finals 2024,Playoffs
37193,2024-08-23 18:45:26.806132,LEC,LEC Season Finals 2024,Playoffs
36329,2024-08-24 06:01:44.051001,LCK,LCK Summer 2024,Playoffs
36330,2024-08-24 06:58:26.753442,LCK,LCK Summer 2024,Playoffs
36331,2024-08-24 07:50:21.024184,LCK,LCK Summer 2024,Playoffs
36332,2024-08-24 08:46:31.854747,LCK,LCK Summer 2024,Playoffs
36333,2024-08-28 08:04:36.957000,LCK,LCK Summer 2024,Playoffs
36334,2024-08-28 09:04:18.688000,LCK,LCK Summer 2024,Playoffs
36335,2024-08-28 09:56:05.202000,LCK,LCK Summer 2024,Playoffs
36336,2024-08-29 08:02:42.229019,LCK,LCK Summer 2024,Playoffs
36337,2024-08-29 08:56:38.800437,LCK,LCK Summer 2024,Playoffs
36338,2024-08-29 09:57:17.962357,LCK,LCK Summer 2024,Playoffs
37048,2024-08-30 08:23:35.103213,LPL,LPL Summer 2024,Playoffs
37049,2024-08-30 09:14:10.920967,LPL,LPL Summer 2024,Playoffs
37050,2024-08-30 10:11:09.411937,LPL,LPL Summer 2024,Playoffs
36343,2024-08-31 06:01:53.734719,LCK,LCK Summer 2024,Playoffs
36344,2024-08-31 06:58:11.039363,LCK,LCK Summer 2024,Playoffs
36345,2024-08-31 07:48:53.158418,LCK,LCK Summer 2024,Playoffs
36346,2024-08-31 08:43:38.315335,LCK,LCK Summer 2024,Playoffs
37185,2024-08-31 16:07:39.545123,LEC,LEC Season Finals 2024,Playoffs
37186,2024-08-31 16:55:38.291684,LEC,LEC Season Finals 2024,Playoffs
37187,2024-08-31 17:45:47.599120,LEC,LEC Season Finals 2024,Playoffs
37188,2024-08-31 18:35:25.989963,LEC,LEC Season Finals 2024,Playoffs
36339,2024-09-01 06:08:44.488120,LCK,LCK Summer 2024,Playoffs
36340,2024-09-01 07:03:29.267991,LCK,LCK Summer 2024,Playoffs
36341,2024-09-01 07:57:01.544580,LCK,LCK Summer 2024,Playoffs
36342,2024-09-01 08:46:24.577559,LCK,LCK Summer 2024,Playoffs
36845,2024-09-01 16:08:28.332471,LEC,LEC Season Finals 2024,Playoffs
36846,2024-09-01 17:20:10.201305,LEC,LEC Season Finals 2024,Playoffs
36847,2024-09-01 18:18:29.463682,LEC,LEC Season Finals 2024,Playoffs
36848,2024-09-01 19:12:20.759074,LEC,LEC Season Finals 2024,Playoffs
36347,2024-09-07 06:16:24.142000,LCK,LCK Summer 2024,Playoffs
36348,2024-09-07 07:09:38.879000,LCK,LCK Summer 2024,Playoffs
36349,2024-09-07 08:15:18.788661,LCK,LCK Summer 2024,Playoffs
36350,2024-09-07 09:02:18.213178,LCK,LCK Summer 2024,Playoffs
36351,2024-09-08 06:24:00.567000,LCK,LCK Summer 2024,Playoffs
36352,2024-09-08 07:34:45.401000,LCK,LCK Summer 2024,Playoffs
36353,2024-09-08 08:36:20.079000,LCK,LCK Summer 2024,Playoffs
36354,2024-09-08 09:31:54.061000,LCK,LCK Summer 2024,Playoffs
36355,2024-09-08 10:35:46.308000,LCK,LCK Summer 2024,Playoffs
37339,2024-09-12 08:00:51.406029,LCK,LCK Summer 2024,Regional Finals
37340,2024-09-12 09:06:31.617480,LCK,LCK Summer 2024,Regional Finals
37341,2024-09-12 10:03:19.883165,LCK,LCK Summer 2024,Regional Finals
37342,2024-09-12 11:17:56.713456,LCK,LCK Summer 2024,Regional Finals
37343,2024-09-12 12:18:49.232359,LCK,LCK Summer 2024,Regional Finals
37344,2024-09-13 08:00:05.171428,LCK,LCK Summer 2024,Regional Finals
37345,2024-09-13 09:05:48.257553,LCK,LCK Summer 2024,Regional Finals
37346,2024-09-13 09:57:31.377269,LCK,LCK Summer 2024,Regional Finals
37347,2024-09-14 06:00:40.873561,LCK,LCK Summer 2024,Regional Finals
37348,2024-09-14 06:48:24.661748,LCK,LCK Summer 2024,Regional Finals
37349,2024-09-14 07:41:48.035592,LCK,LCK Summer 2024,Regional Finals
37350,2024-09-14 08:31:20.712134,LCK,LCK Summer 2024,Regional Finals
37351,2024-09-14 09:29:53.195903,LCK,LCK Summer 2024,Regional Finals
